record_date,department,process_name,throughput,cycle_time_min,error_count,sla_target_min,sla_met,error_rate
2024-01-18,IT,Deployment Pipeline,72,52.06,3,120.0,1,0.0417
2024-01-18,Logistics,Shipment Tracking,50,1209.79,1,1440.0,1,0.02
2024-01-18,Logistics,Customs Clearance,56,2784.27,1,2880.0,1,0.0179
2024-01-18,Logistics,Route Optimization,45,42.87,2,60.0,1,0.0444
2024-01-18,Risk,Credit Assessment,51,144.87,3,180.0,1,0.0588
2024-01-18,Risk,Fraud Review,55,32.47,2,30.0,0,0.0364
2024-01-18,Risk,Compliance Check,53,1120.01,3,720.0,0,0.0566
2024-01-18,Compliance,Regulatory Reporting,48,441.26,1,480.0,1,0.0208
2024-01-18,Compliance,AML Screening,49,42.02,0,60.0,1,0.0
2024-01-18,Compliance,Policy Review,57,1437.89,0,1440.0,1,0.0
2024-01-19,Operations,Order Fulfillment,46,320.38,2,480.0,1,0.0435
2024-01-19,Operations,Inventory Replenishment,49,94.58,2,240.0,1,0.0408
2024-01-19,Operations,Quality Check,43,130.68,0,60.0,0,0.0
2024-01-19,Finance,Invoice Processing,46,69.09,0,120.0,1,0.0
2024-01-19,Finance,Budget Reconciliation,55,148.6,0,360.0,1,0.0
2024-01-19,Finance,Expense Audit,62,74.27,2,90.0,1,0.0323
2024-01-19,HR,Onboarding,64,1747.4,1,2880.0,1,0.0156
2024-01-19,HR,Payroll Processing,61,99.6,2,120.0,1,0.0328
2024-01-19,HR,Benefits Enrollment,51,207.94,0,240.0,1,0.0
2024-01-19,IT,Incident Resolution,61,201.14,3,240.0,1,0.0492
2024-01-19,IT,Change Management,48,447.3,0,480.0,1,0.0
2024-01-19,IT,Deployment Pipeline,57,86.72,0,120.0,1,0.0
2024-01-19,Logistics,Shipment Tracking,46,609.06,1,1440.0,1,0.0217
2024-01-19,Logistics,Customs Clearance,48,2133.35,0,2880.0,1,0.0
2024-01-19,Logistics,Route Optimization,63,59.4,1,60.0,1,0.0159
2024-01-19,Risk,Credit Assessment,40,205.58,1,180.0,0,0.025
2024-01-19,Risk,Fraud Review,61,35.46,0,30.0,0,0.0
2024-01-19,Risk,Compliance Check,64,610.33,3,720.0,1,0.0469
2024-01-19,Compliance,Regulatory Reporting,51,525.51,2,480.0,0,0.0392
2024-01-19,Compliance,AML Screening,55,43.78,2,60.0,1,0.0364
2024-01-19,Compliance,Policy Review,52,1078.1,3,1440.0,1,0.0577
2024-01-20,Operations,Order Fulfillment,17,153.34,0,480.0,1,0.0
2024-01-20,Operations,Inventory Replenishment,15,162.64,0,240.0,1,0.0
2024-01-20,Operations,Quality Check,16,131.18,0,60.0,0,0.0
2024-01-20,Finance,Invoice Processing,18,97.98,0,120.0,1,0.0
2024-01-20,Finance,Budget Reconciliation,11,183.06,0,360.0,1,0.0
2024-01-20,Finance,Expense Audit,19,38.25,1,90.0,1,0.0526
2024-01-20,HR,Onboarding,13,2370.26,0,2880.0,1,0.0
2024-01-20,HR,Payroll Processing,16,95.55,2,120.0,1,0.125
2024-01-20,HR,Benefits Enrollment,15,243.66,0,240.0,0,0.0
2024-01-20,IT,Incident Resolution,16,229.06,0,240.0,1,0.0
2024-01-20,IT,Change Management,20,531.01,1,480.0,0,0.05
2024-01-20,IT,Deployment Pipeline,15,134.69,0,120.0,0,0.0
2024-01-20,Logistics,Shipment Tracking,16,1410.29,0,1440.0,1,0.0
2024-01-20,Logistics,Customs Clearance,14,2228.4,0,2880.0,1,0.0
2024-01-20,Logistics,Route Optimization,16,48.92,1,60.0,1,0.0625
2024-01-20,Risk,Credit Assessment,16,151.44,2,180.0,1,0.125
2024-01-20,Risk,Fraud Review,21,28.55,0,30.0,1,0.0
2024-01-20,Risk,Compliance Check,14,331.62,0,720.0,1,0.0
2024-01-20,Compliance,Regulatory Reporting,18,322.03,0,480.0,1,0.0
2024-01-20,Compliance,AML Screening,18,58.27,1,60.0,1,0.0556
2024-01-20,Compliance,Policy Review,17,1522.75,0,1440.0,0,0.0
2024-01-21,Operations,Order Fulfillment,16,517.68,3,480.0,0,0.1875
2024-01-21,Operations,Inventory Replenishment,16,180.0,0,240.0,1,0.0
2024-01-21,Operations,Quality Check,18,36.16,0,60.0,1,0.0
2024-01-21,Finance,Invoice Processing,17,131.57,1,120.0,0,0.0588
2024-01-21,Finance,Budget Reconciliation,14,382.34,0,360.0,0,0.0
2024-01-21,Finance,Expense Audit,13,97.12,0,90.0,0,0.0
2024-01-21,HR,Onboarding,18,1593.02,1,2880.0,1,0.0556
2024-01-21,HR,Payroll Processing,19,81.78,0,120.0,1,0.0
2024-01-21,HR,Benefits Enrollment,24,139.29,0,240.0,1,0.0
2024-01-21,IT,Incident Resolution,19,174.63,0,240.0,1,0.0
2024-01-21,IT,Change Management,21,375.03,1,480.0,1,0.0476
2024-01-21,IT,Deployment Pipeline,16,101.5,0,120.0,1,0.0
2024-01-21,Logistics,Shipment Tracking,17,1650.96,2,1440.0,0,0.1176
2024-01-21,Logistics,Customs Clearance,16,3589.23,0,2880.0,0,0.0
2024-01-21,Logistics,Route Optimization,12,24.25,0,60.0,1,0.0
2024-01-21,Risk,Credit Assessment,14,170.92,1,180.0,1,0.0714
2024-01-21,Risk,Fraud Review,20,35.76,0,30.0,0,0.0
2024-01-21,Risk,Compliance Check,16,738.34,0,720.0,0,0.0
2024-01-21,Compliance,Regulatory Reporting,17,409.53,1,480.0,1,0.0588
2024-01-21,Compliance,AML Screening,19,69.23,1,60.0,0,0.0526
2024-01-21,Compliance,Policy Review,14,1148.12,1,1440.0,1,0.0714
2024-01-22,Operations,Order Fulfillment,50,421.49,0,480.0,1,0.0
2024-01-22,Operations,Inventory Replenishment,59,89.49,3,240.0,1,0.0508
2024-01-22,Operations,Quality Check,60,85.65,2,60.0,0,0.0333
2024-01-22,Finance,Invoice Processing,42,123.98,1,120.0,0,0.0238
2024-01-22,Finance,Budget Reconciliation,63,273.28,3,360.0,1,0.0476
2024-01-22,Finance,Expense Audit,52,89.14,0,90.0,1,0.0
2024-01-22,HR,Onboarding,48,2938.27,1,2880.0,0,0.0208
2024-01-22,HR,Payroll Processing,56,113.4,1,120.0,1,0.0179
2024-01-22,HR,Benefits Enrollment,58,216.78,3,240.0,1,0.0517
2024-01-22,IT,Incident Resolution,41,184.17,0,240.0,1,0.0
2024-01-22,IT,Change Management,39,312.49,0,480.0,1,0.0
2024-01-22,IT,Deployment Pipeline,53,222.51,2,120.0,0,0.0377
2024-01-22,Logistics,Shipment Tracking,39,916.68,0,1440.0,1,0.0
2024-01-22,Logistics,Customs Clearance,46,2781.78,0,2880.0,1,0.0
2024-01-22,Logistics,Route Optimization,52,45.67,3,60.0,1,0.0577
2024-01-22,Risk,Credit Assessment,56,144.29,1,180.0,1,0.0179
2024-01-22,Risk,Fraud Review,55,30.02,1,30.0,0,0.0182
2024-01-22,Risk,Compliance Check,57,610.07,1,720.0,1,0.0175
2024-01-22,Compliance,Regulatory Reporting,59,515.49,1,480.0,0,0.0169
2024-01-22,Compliance,AML Screening,43,40.49,0,60.0,1,0.0
2024-01-22,Compliance,Policy Review,57,1156.43,1,1440.0,1,0.0175
2024-01-23,Operations,Order Fulfillment,47,320.82,0,480.0,1,0.0
2024-01-23,Operations,Inventory Replenishment,48,177.42,0,240.0,1,0.0
2024-01-23,Operations,Quality Check,51,52.69,0,60.0,1,0.0
2024-01-23,Finance,Invoice Processing,57,93.52,1,120.0,1,0.0175
2024-01-23,Finance,Budget Reconciliation,57,325.6,5,360.0,1,0.0877
2024-01-23,Finance,Expense Audit,42,57.3,1,90.0,1,0.0238
2024-01-23,HR,Onboarding,50,672.47,1,2880.0,1,0.02
2024-01-23,HR,Payroll Processing,50,96.41,0,120.0,1,0.0
2024-01-23,HR,Benefits Enrollment,59,207.68,0,240.0,1,0.0
2024-01-23,IT,Incident Resolution,56,206.42,1,240.0,1,0.0179
2024-01-23,IT,Change Management,57,312.77,2,480.0,1,0.0351
2024-01-23,IT,Deployment Pipeline,56,85.97,1,120.0,1,0.0179
2024-01-23,Logistics,Shipment Tracking,63,995.3,0,1440.0,1,0.0
2024-01-23,Logistics,Customs Clearance,53,2210.23,1,2880.0,1,0.0189
2024-01-23,Logistics,Route Optimization,50,45.38,1,60.0,1,0.02
2024-01-23,Risk,Credit Assessment,55,49.0,2,180.0,1,0.0364
2024-01-23,Risk,Fraud Review,57,56.9,2,30.0,0,0.0351
2024-01-23,Risk,Compliance Check,60,1457.33,0,720.0,0,0.0
2024-01-23,Compliance,Regulatory Reporting,59,265.05,0,480.0,1,0.0
2024-01-23,Compliance,AML Screening,48,30.39,2,60.0,1,0.0417
2024-01-23,Compliance,Policy Review,64,1087.72,1,1440.0,1,0.0156
2024-01-24,Operations,Order Fulfillment,39,527.03,0,480.0,0,0.0
2024-01-24,Operations,Inventory Replenishment,52,158.64,6,240.0,1,0.1154
2024-01-24,Operations,Quality Check,50,47.51,0,60.0,1,0.0
2024-01-24,Finance,Invoice Processing,44,105.44,0,120.0,1,0.0
2024-01-24,Finance,Budget Reconciliation,60,389.74,1,360.0,0,0.0167
2024-01-24,Finance,Expense Audit,47,67.79,2,90.0,1,0.0426
2024-01-24,HR,Onboarding,38,2572.62,0,2880.0,1,0.0
2024-01-24,HR,Payroll Processing,56,57.42,2,120.0,1,0.0357
2024-01-24,HR,Benefits Enrollment,48,200.87,1,240.0,1,0.0208
2024-01-24,IT,Incident Resolution,51,182.36,0,240.0,1,0.0
2024-01-24,IT,Change Management,62,265.71,1,480.0,1,0.0161
2024-01-24,IT,Deployment Pipeline,54,144.58,0,120.0,0,0.0
2024-01-24,Logistics,Shipment Tracking,45,759.41,5,1440.0,1,0.1111
2024-01-24,Logistics,Customs Clearance,45,1750.18,2,2880.0,1,0.0444
2024-01-24,Logistics,Route Optimization,54,57.97,1,60.0,1,0.0185
2024-01-24,Risk,Credit Assessment,66,98.99,2,180.0,1,0.0303
2024-01-24,Risk,Fraud Review,41,27.63,0,30.0,1,0.0
2024-01-24,Risk,Compliance Check,52,524.4,3,720.0,1,0.0577
2024-01-24,Compliance,Regulatory Reporting,59,321.84,1,480.0,1,0.0169
2024-01-24,Compliance,AML Screening,54,39.78,1,60.0,1,0.0185
2024-01-24,Compliance,Policy Review,56,1379.7,0,1440.0,1,0.0
2024-01-25,Operations,Order Fulfillment,65,237.48,0,480.0,1,0.0
2024-01-25,Operations,Inventory Replenishment,33,193.56,1,240.0,1,0.0303
2024-01-25,Operations,Quality Check,69,71.72,2,60.0,0,0.029
2024-01-25,Finance,Invoice Processing,50,58.46,2,120.0,1,0.04
2024-01-25,Finance,Budget Reconciliation,59,183.52,1,360.0,1,0.0169
2024-01-25,Finance,Expense Audit,49,71.78,0,90.0,1,0.0
2024-01-25,HR,Onboarding,40,2310.42,0,2880.0,1,0.0
2024-01-25,HR,Payroll Processing,60,113.03,1,120.0,1,0.0167
2024-01-25,HR,Benefits Enrollment,59,106.63,1,240.0,1,0.0169
2024-01-25,IT,Incident Resolution,43,207.34,0,240.0,1,0.0
2024-01-25,IT,Change Management,51,313.77,0,480.0,1,0.0
2024-01-25,IT,Deployment Pipeline,47,71.44,2,120.0,1,0.0426
2024-01-25,Logistics,Shipment Tracking,57,1079.5,0,1440.0,1,0.0
2024-01-25,Logistics,Customs Clearance,49,2956.97,1,2880.0,0,0.0204
2024-01-25,Logistics,Route Optimization,50,40.83,2,60.0,1,0.04
2024-01-25,Risk,Credit Assessment,54,195.21,0,180.0,0,0.0
2024-01-25,Risk,Fraud Review,59,27.9,0,30.0,1,0.0
2024-01-25,Risk,Compliance Check,58,359.56,0,720.0,1,0.0
2024-01-25,Compliance,Regulatory Reporting,53,442.25,3,480.0,1,0.0566
2024-01-25,Compliance,AML Screening,66,117.16,2,60.0,0,0.0303
2024-01-25,Compliance,Policy Review,60,1619.85,4,1440.0,0,0.0667
2024-01-26,Operations,Order Fulfillment,69,266.67,1,480.0,1,0.0145
2024-01-26,Operations,Inventory Replenishment,60,177.89,1,240.0,1,0.0167
2024-01-26,Operations,Quality Check,52,47.14,2,60.0,1,0.0385
2024-01-26,Finance,Invoice Processing,74,139.66,1,120.0,0,0.0135
2024-01-26,Finance,Budget Reconciliation,60,290.88,1,360.0,1,0.0167
2024-01-26,Finance,Expense Audit,62,51.89,3,90.0,1,0.0484
2024-01-26,HR,Onboarding,56,1721.03,2,2880.0,1,0.0357
2024-01-26,HR,Payroll Processing,57,53.37,0,120.0,1,0.0
2024-01-26,HR,Benefits Enrollment,50,211.62,0,240.0,1,0.0
2024-01-26,IT,Incident Resolution,58,166.28,1,240.0,1,0.0172
2024-01-26,IT,Change Management,38,564.26,2,480.0,0,0.0526
2024-01-26,IT,Deployment Pipeline,56,282.36,0,120.0,0,0.0
2024-01-26,Logistics,Shipment Tracking,48,1009.5,2,1440.0,1,0.0417
2024-01-26,Logistics,Customs Clearance,53,3175.83,1,2880.0,0,0.0189
2024-01-26,Logistics,Route Optimization,50,40.64,0,60.0,1,0.0
2024-01-26,Risk,Credit Assessment,46,110.81,2,180.0,1,0.0435
2024-01-26,Risk,Fraud Review,40,17.98,1,30.0,1,0.025
2024-01-26,Risk,Compliance Check,41,791.8,0,720.0,0,0.0
2024-01-26,Compliance,Regulatory Reporting,47,503.78,2,480.0,0,0.0426
2024-01-26,Compliance,AML Screening,48,45.42,2,60.0,1,0.0417
2024-01-26,Compliance,Policy Review,51,1231.72,1,1440.0,1,0.0196
2024-01-27,Operations,Order Fulfillment,17,491.94,0,480.0,0,0.0
2024-01-27,Operations,Inventory Replenishment,14,175.96,0,240.0,1,0.0
2024-01-27,Operations,Quality Check,14,46.42,0,60.0,1,0.0
2024-01-27,Finance,Invoice Processing,17,115.83,0,120.0,1,0.0
2024-01-27,Finance,Budget Reconciliation,18,194.96,1,360.0,1,0.0556
2024-01-27,Finance,Expense Audit,15,84.41,1,90.0,1,0.0667
2024-01-27,HR,Onboarding,15,1776.27,0,2880.0,1,0.0
2024-01-27,HR,Payroll Processing,17,76.04,1,120.0,1,0.0588
2024-01-27,HR,Benefits Enrollment,18,260.02,1,240.0,0,0.0556
2024-01-27,IT,Incident Resolution,13,224.7,1,240.0,1,0.0769
2024-01-27,IT,Change Management,18,461.79,1,480.0,1,0.0556
2024-01-27,IT,Deployment Pipeline,17,89.53,0,120.0,1,0.0
2024-01-27,Logistics,Shipment Tracking,19,4725.18,1,1440.0,0,0.0526
2024-01-27,Logistics,Customs Clearance,20,1862.41,0,2880.0,1,0.0
2024-01-27,Logistics,Route Optimization,17,57.52,0,60.0,1,0.0
2024-01-27,Risk,Credit Assessment,19,143.4,1,180.0,1,0.0526
2024-01-27,Risk,Fraud Review,15,28.74,1,30.0,1,0.0667
2024-01-27,Risk,Compliance Check,14,624.97,0,720.0,1,0.0
2024-01-27,Compliance,Regulatory Reporting,15,424.33,0,480.0,1,0.0
2024-01-27,Compliance,AML Screening,20,54.39,0,60.0,1,0.0
2024-01-27,Compliance,Policy Review,16,1355.8,1,1440.0,1,0.0625
2024-01-28,Operations,Order Fulfillment,17,384.87,0,480.0,1,0.0
2024-01-28,Operations,Inventory Replenishment,15,236.25,2,240.0,1,0.1333
2024-01-28,Operations,Quality Check,18,53.79,1,60.0,1,0.0556
2024-01-28,Finance,Invoice Processing,19,98.69,0,120.0,1,0.0
2024-01-28,Finance,Budget Reconciliation,13,837.31,0,360.0,0,0.0
2024-01-28,Finance,Expense Audit,21,57.97,0,90.0,1,0.0
2024-01-28,HR,Onboarding,18,2138.17,0,2880.0,1,0.0
2024-01-28,HR,Payroll Processing,12,78.31,1,120.0,1,0.0833
2024-01-28,HR,Benefits Enrollment,18,158.47,0,240.0,1,0.0
2024-01-28,IT,Incident Resolution,18,150.32,0,240.0,1,0.0
2024-01-28,IT,Change Management,17,435.32,1,480.0,1,0.0588
2024-01-28,IT,Deployment Pipeline,14,87.94,0,120.0,1,0.0
2024-01-28,Logistics,Shipment Tracking,19,924.64,0,1440.0,1,0.0
2024-01-28,Logistics,Customs Clearance,21,757.56,0,2880.0,1,0.0
2024-01-28,Logistics,Route Optimization,20,51.11,0,60.0,1,0.0
2024-01-28,Risk,Credit Assessment,18,104.53,0,180.0,1,0.0
2024-01-28,Risk,Fraud Review,19,29.03,2,30.0,1,0.1053
2024-01-28,Risk,Compliance Check,17,541.6,0,720.0,1,0.0
2024-01-28,Compliance,Regulatory Reporting,17,521.29,0,480.0,0,0.0
2024-01-28,Compliance,AML Screening,15,44.69,0,60.0,1,0.0
2024-01-28,Compliance,Policy Review,25,1422.92,1,1440.0,1,0.04
2024-01-29,Operations,Order Fulfillment,51,203.85,0,480.0,1,0.0
2024-01-29,Operations,Inventory Replenishment,50,221.75,0,240.0,1,0.0
2024-01-29,Operations,Quality Check,51,58.76,1,60.0,1,0.0196
2024-01-29,Finance,Invoice Processing,47,126.6,1,120.0,0,0.0213
2024-01-29,Finance,Budget Reconciliation,61,235.14,3,360.0,1,0.0492
2024-01-29,Finance,Expense Audit,61,73.48,0,90.0,1,0.0
2024-01-29,HR,Onboarding,57,1888.91,0,2880.0,1,0.0
2024-01-29,HR,Payroll Processing,64,108.69,3,120.0,1,0.0469
2024-01-29,HR,Benefits Enrollment,64,142.44,2,240.0,1,0.0312
2024-01-29,IT,Incident Resolution,46,211.1,0,240.0,1,0.0
2024-01-29,IT,Change Management,47,385.5,0,480.0,1,0.0
2024-01-29,IT,Deployment Pipeline,41,117.65,0,120.0,1,0.0
2024-01-29,Logistics,Shipment Tracking,61,962.54,1,1440.0,1,0.0164
2024-01-29,Logistics,Customs Clearance,68,2796.21,1,2880.0,1,0.0147
2024-01-29,Logistics,Route Optimization,46,53.56,0,60.0,1,0.0
2024-01-29,Risk,Credit Assessment,57,94.78,2,180.0,1,0.0351
2024-01-29,Risk,Fraud Review,41,17.95,0,30.0,1,0.0
2024-01-29,Risk,Compliance Check,48,293.38,1,720.0,1,0.0208
2024-01-29,Compliance,Regulatory Reporting,55,265.41,2,480.0,1,0.0364
2024-01-29,Compliance,AML Screening,61,61.98,0,60.0,0,0.0
2024-01-29,Compliance,Policy Review,55,1486.48,3,1440.0,0,0.0545
2024-01-30,Operations,Order Fulfillment,44,306.12,0,480.0,1,0.0
2024-01-30,Operations,Inventory Replenishment,60,243.92,0,240.0,0,0.0
2024-01-30,Operations,Quality Check,56,32.25,0,60.0,1,0.0
2024-01-30,Finance,Invoice Processing,62,144.29,4,120.0,0,0.0645
2024-01-30,Finance,Budget Reconciliation,52,361.71,1,360.0,0,0.0192
2024-01-30,Finance,Expense Audit,56,68.28,1,90.0,1,0.0179
2024-01-30,HR,Onboarding,57,2626.84,2,2880.0,1,0.0351
2024-01-30,HR,Payroll Processing,53,70.59,1,120.0,1,0.0189
2024-01-30,HR,Benefits Enrollment,54,263.12,2,240.0,0,0.037
2024-01-30,IT,Incident Resolution,45,134.11,1,240.0,1,0.0222
2024-01-30,IT,Change Management,57,419.86,0,480.0,1,0.0
2024-01-30,IT,Deployment Pipeline,56,105.96,2,120.0,1,0.0357
2024-01-30,Logistics,Shipment Tracking,51,1285.43,1,1440.0,1,0.0196
2024-01-30,Logistics,Customs Clearance,66,1302.3,0,2880.0,1,0.0
2024-01-30,Logistics,Route Optimization,41,61.35,3,60.0,0,0.0732
2024-01-30,Risk,Credit Assessment,46,176.23,1,180.0,1,0.0217
2024-01-30,Risk,Fraud Review,65,20.21,3,30.0,1,0.0462
2024-01-30,Risk,Compliance Check,50,546.36,0,720.0,1,0.0
2024-01-30,Compliance,Regulatory Reporting,47,312.33,1,480.0,1,0.0213
2024-01-30,Compliance,AML Screening,42,27.57,1,60.0,1,0.0238
2024-01-30,Compliance,Policy Review,49,1018.71,0,1440.0,1,0.0
2024-01-31,Operations,Order Fulfillment,48,340.21,0,480.0,1,0.0
2024-01-31,Operations,Inventory Replenishment,61,200.71,2,240.0,1,0.0328
2024-01-31,Operations,Quality Check,41,54.88,1,60.0,1,0.0244
2024-01-31,Finance,Invoice Processing,55,53.14,0,120.0,1,0.0
2024-01-31,Finance,Budget Reconciliation,56,227.04,1,360.0,1,0.0179
2024-01-31,Finance,Expense Audit,61,194.32,1,90.0,0,0.0164
2024-01-31,HR,Onboarding,59,2954.58,1,2880.0,0,0.0169
2024-01-31,HR,Payroll Processing,54,112.36,2,120.0,1,0.037
2024-01-31,HR,Benefits Enrollment,46,189.48,2,240.0,1,0.0435
2024-01-31,IT,Incident Resolution,63,273.8,1,240.0,0,0.0159
2024-01-31,IT,Change Management,60,409.15,1,480.0,1,0.0167
2024-01-31,IT,Deployment Pipeline,57,65.88,1,120.0,1,0.0175
2024-01-31,Logistics,Shipment Tracking,57,780.04,0,1440.0,1,0.0
2024-01-31,Logistics,Customs Clearance,47,2471.53,1,2880.0,1,0.0213
2024-01-31,Logistics,Route Optimization,55,62.62,1,60.0,0,0.0182
2024-01-31,Risk,Credit Assessment,55,231.03,1,180.0,0,0.0182
2024-01-31,Risk,Fraud Review,57,26.45,0,30.0,1,0.0
2024-01-31,Risk,Compliance Check,48,531.68,3,720.0,1,0.0625
2024-01-31,Compliance,Regulatory Reporting,45,315.4,2,480.0,1,0.0444
2024-01-31,Compliance,AML Screening,49,77.59,0,60.0,0,0.0
2024-01-31,Compliance,Policy Review,65,1610.21,0,1440.0,0,0.0
2024-02-01,Operations,Order Fulfillment,53,364.25,3,480.0,1,0.0566
2024-02-01,Operations,Inventory Replenishment,62,198.78,2,240.0,1,0.0323
2024-02-01,Operations,Quality Check,54,22.43,0,60.0,1,0.0
2024-02-01,Finance,Invoice Processing,55,89.1,0,120.0,1,0.0
2024-02-01,Finance,Budget Reconciliation,53,308.69,0,360.0,1,0.0
2024-02-01,Finance,Expense Audit,59,44.69,0,90.0,1,0.0
2024-02-01,HR,Onboarding,51,2736.33,1,2880.0,1,0.0196
2024-02-01,HR,Payroll Processing,44,114.1,2,120.0,1,0.0455
2024-02-01,HR,Benefits Enrollment,40,138.32,1,240.0,1,0.025
2024-02-01,IT,Incident Resolution,60,182.65,3,240.0,1,0.05
2024-02-01,IT,Change Management,56,377.84,0,480.0,1,0.0
2024-02-01,IT,Deployment Pipeline,64,72.9,1,120.0,1,0.0156
2024-02-01,Logistics,Shipment Tracking,59,869.48,2,1440.0,1,0.0339
2024-02-01,Logistics,Customs Clearance,50,3538.7,0,2880.0,0,0.0
2024-02-01,Logistics,Route Optimization,46,43.29,1,60.0,1,0.0217
2024-02-01,Risk,Credit Assessment,42,236.57,2,180.0,0,0.0476
2024-02-01,Risk,Fraud Review,48,25.79,2,30.0,1,0.0417
2024-02-01,Risk,Compliance Check,55,657.52,0,720.0,1,0.0
2024-02-01,Compliance,Regulatory Reporting,57,451.11,2,480.0,1,0.0351
2024-02-01,Compliance,AML Screening,66,34.75,0,60.0,1,0.0
2024-02-01,Compliance,Policy Review,46,1418.1,1,1440.0,1,0.0217
2024-02-02,Operations,Order Fulfillment,44,209.22,1,480.0,1,0.0227
2024-02-02,Operations,Inventory Replenishment,56,204.96,0,240.0,1,0.0
2024-02-02,Operations,Quality Check,44,44.67,3,60.0,1,0.0682
2024-02-02,Finance,Invoice Processing,55,113.16,2,120.0,1,0.0364
2024-02-02,Finance,Budget Reconciliation,61,206.63,0,360.0,1,0.0
2024-02-02,Finance,Expense Audit,40,115.41,1,90.0,0,0.025
2024-02-02,HR,Onboarding,57,1299.27,3,2880.0,1,0.0526
2024-02-02,HR,Payroll Processing,51,109.97,0,120.0,1,0.0
2024-02-02,HR,Benefits Enrollment,58,218.71,0,240.0,1,0.0
2024-02-02,IT,Incident Resolution,56,127.9,2,240.0,1,0.0357
2024-02-02,IT,Change Management,51,327.97,0,480.0,1,0.0
2024-02-02,IT,Deployment Pipeline,42,120.92,1,120.0,0,0.0238
2024-02-02,Logistics,Shipment Tracking,47,1291.52,0,1440.0,1,0.0
2024-02-02,Logistics,Customs Clearance,53,2569.92,1,2880.0,1,0.0189
2024-02-02,Logistics,Route Optimization,68,41.88,1,60.0,1,0.0147
2024-02-02,Risk,Credit Assessment,45,145.24,2,180.0,1,0.0444
2024-02-02,Risk,Fraud Review,40,25.6,2,30.0,1,0.05
2024-02-02,Risk,Compliance Check,51,445.39,1,720.0,1,0.0196
2024-02-02,Compliance,Regulatory Reporting,61,252.32,0,480.0,1,0.0
2024-02-02,Compliance,AML Screening,51,39.49,2,60.0,1,0.0392
2024-02-02,Compliance,Policy Review,52,1243.43,0,1440.0,1,0.0
2024-02-03,Operations,Order Fulfillment,17,352.05,1,480.0,1,0.0588
2024-02-03,Operations,Inventory Replenishment,16,208.97,2,240.0,1,0.125
2024-02-03,Operations,Quality Check,19,44.93,1,60.0,1,0.0526
2024-02-03,Finance,Invoice Processing,19,114.6,0,120.0,1,0.0
2024-02-03,Finance,Budget Reconciliation,20,327.82,1,360.0,1,0.05
2024-02-03,Finance,Expense Audit,17,83.78,0,90.0,1,0.0
2024-02-03,HR,Onboarding,18,2031.4,0,2880.0,1,0.0
2024-02-03,HR,Payroll Processing,16,132.18,0,120.0,0,0.0
2024-02-03,HR,Benefits Enrollment,19,158.78,1,240.0,1,0.0526
2024-02-03,IT,Incident Resolution,20,271.18,1,240.0,0,0.05
2024-02-03,IT,Change Management,23,486.78,1,480.0,0,0.0435
2024-02-03,IT,Deployment Pipeline,16,68.12,0,120.0,1,0.0
2024-02-03,Logistics,Shipment Tracking,17,1070.46,1,1440.0,1,0.0588
2024-02-03,Logistics,Customs Clearance,17,1651.58,0,2880.0,1,0.0
2024-02-03,Logistics,Route Optimization,26,52.13,0,60.0,1,0.0
2024-02-03,Risk,Credit Assessment,17,147.01,0,180.0,1,0.0
2024-02-03,Risk,Fraud Review,16,20.88,0,30.0,1,0.0
2024-02-03,Risk,Compliance Check,17,326.33,1,720.0,1,0.0588
2024-02-03,Compliance,Regulatory Reporting,21,416.73,0,480.0,1,0.0
2024-02-03,Compliance,AML Screening,12,154.65,0,60.0,0,0.0
2024-02-03,Compliance,Policy Review,16,1287.37,1,1440.0,1,0.0625
2024-02-04,Operations,Order Fulfillment,17,449.03,0,480.0,1,0.0
2024-02-04,Operations,Inventory Replenishment,18,154.8,0,240.0,1,0.0
2024-02-04,Operations,Quality Check,17,51.03,2,60.0,1,0.1176
2024-02-04,Finance,Invoice Processing,15,67.53,0,120.0,1,0.0
2024-02-04,Finance,Budget Reconciliation,17,400.88,0,360.0,0,0.0
2024-02-04,Finance,Expense Audit,19,56.53,2,90.0,1,0.1053
2024-02-04,HR,Onboarding,16,2742.51,1,2880.0,1,0.0625
2024-02-04,HR,Payroll Processing,20,68.5,0,120.0,1,0.0
2024-02-04,HR,Benefits Enrollment,19,134.55,0,240.0,1,0.0
2024-02-04,IT,Incident Resolution,20,234.9,0,240.0,1,0.0
2024-02-04,IT,Change Management,21,603.04,0,480.0,0,0.0
2024-02-04,IT,Deployment Pipeline,17,81.18,0,120.0,1,0.0
2024-02-04,Logistics,Shipment Tracking,21,1205.33,1,1440.0,1,0.0476
2024-02-04,Logistics,Customs Clearance,20,2549.06,1,2880.0,1,0.05
2024-02-04,Logistics,Route Optimization,16,38.73,1,60.0,1,0.0625
2024-02-04,Risk,Credit Assessment,19,173.89,0,180.0,1,0.0
2024-02-04,Risk,Fraud Review,19,33.74,0,30.0,0,0.0
2024-02-04,Risk,Compliance Check,17,708.09,1,720.0,1,0.0588
2024-02-04,Compliance,Regulatory Reporting,19,515.57,0,480.0,0,0.0
